User full name,Event context,Component,Event name,Description,Origin,IP address,loop time,date
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.195,15:44,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.36,15:40,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.36,15:37,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.74,15:34,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.36,15:29,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.119,15:28,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.195,15:24,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.74,15:20,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.36,15:16,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.74,15:14,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.195,15:09,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.252,15:00,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt started,The user with id 's3' has started the attempt with id '1241417' for the quiz with course module id '1530193'.,web,172.17.42.74,15:00,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's3' viewed the 'quiz' activity with course module id '1530193'.,web,172.17.42.195,15:00,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's3' viewed the 'quiz' activity with course module id '1530193'.,web,172.17.42.36,14:58,26/02/2021
