User full name,Event context,Component,Event name,Description,Origin,IP address,loop time,date
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.252,15:08,17/02/2021
s5,URL: N-gram language models,URL,Course module viewed,The user with id 's5' viewed the 'url' activity with course module id '1517623'.,web,172.17.42.36,15:08,17/02/2021
s5,File: Week Three Live Session Class Exercises,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1522560'.,web,172.17.42.175,14:40,17/02/2021
s5,File: Assignment 1,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1522590'.,web,172.17.42.175,14:40,17/02/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.175,14:40,17/02/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.36,14:40,17/02/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.119,14:40,17/02/2021
s5,File: Language Model Slides,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1521297'.,web,172.17.42.74,12:21,16/02/2021
s5,File: Week Three Live Session Class Exercises,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1522560'.,web,172.17.42.252,12:21,16/02/2021
s5,File: Assignment 1,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1522590'.,web,172.17.42.36,12:21,16/02/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.195,12:20,16/02/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.119,12:20,16/02/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.175,12:20,16/02/2021
s5,File: Assignment 1,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1522590'.,web,172.17.42.195,20:12,15/02/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.252,20:12,15/02/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.195,20:12,15/02/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.252,20:12,15/02/2021
s5,Quiz: CA4024 Sample Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1233465' belonging to the user with id 's5' for the quiz with course module id '1531734'.,web,172.17.42.74,18:48,15/02/2021
s5,Quiz: CA4024 Sample Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1233465' belonging to the user with id 's5' for the quiz with course module id '1531734'.,web,172.17.42.195,18:47,15/02/2021
s5,Quiz: CA4024 Sample Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1233465' belonging to the user with id 's5' for the quiz with course module id '1531734'.,web,172.17.42.36,18:47,15/02/2021
s5,Quiz: CA4024 Sample Continuous Assessment Quiz,Quiz,Quiz attempt started,The user with id 's5' has started the attempt with id '1233465' for the quiz with course module id '1531734'.,web,172.17.42.252,18:47,15/02/2021
s5,Quiz: CA4024 Sample Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's5' viewed the 'quiz' activity with course module id '1531734'.,web,172.17.42.195,18:47,15/02/2021
s5,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's5' viewed the course with id '48726'.,web,172.17.42.195,18:47,15/02/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.195,18:47,15/02/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.74,18:47,15/02/2021
s5,File: CA4025 Essay Topic: Can AI police ‘Big Tech’?,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1508323'.,web,172.17.42.252,12:18,15/02/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.195,12:18,15/02/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.36,12:18,15/02/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.74,12:18,15/02/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.195,12:54,14/02/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.36,12:54,14/02/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.36,12:18,13/02/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.75,12:17,13/02/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.252,12:17,13/02/2021
s5,Assignment: Extra Credits - Cloud deployment,Assignment,The status of the submission has been viewed.,The user with id 's5' has viewed the submission status page for the assignment with course module id '1480321'.,web,172.17.42.242,12:40,11/02/2021
s5,Assignment: Extra Credits - Cloud deployment,Assignment,Feedback viewed,The user with id 's5' viewed the feedback for the user with id 's5' for the assignment with course module id '1480321'.,web,172.17.42.242,12:40,11/02/2021
s5,Assignment: Extra Credits - Cloud deployment,Assignment,Course module viewed,The user with id 's5' viewed the 'assign' activity with course module id '1480321'.,web,172.17.42.242,12:40,11/02/2021
s5,Course: 2020/2021 CA4022 Data at Speed and Scale,System,Course viewed,The user with id 's5' viewed the course with id '50840'.,web,172.17.42.242,12:40,11/02/2021
s5,Assignment: Recommender Systems - Extra Assignment,Assignment,The status of the submission has been viewed.,The user with id 's5' has viewed the submission status page for the assignment with course module id '1480323'.,web,172.17.42.195,12:40,11/02/2021
s5,Assignment: Recommender Systems - Extra Assignment,Assignment,Feedback viewed,The user with id 's5' viewed the feedback for the user with id 's5' for the assignment with course module id '1480323'.,web,172.17.42.195,12:40,11/02/2021
s5,Assignment: Recommender Systems - Extra Assignment,Assignment,Course module viewed,The user with id 's5' viewed the 'assign' activity with course module id '1480323'.,web,172.17.42.195,12:40,11/02/2021
s5,Course: 2020/2021 CA4022 Data at Speed and Scale,System,Course viewed,The user with id 's5' viewed the course with id '50840'.,web,172.17.42.74,12:40,11/02/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.175,12:40,11/02/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.36,12:40,11/02/2021
s5,URL: Introducing the text classification videos,URL,Course module viewed,The user with id 's5' viewed the 'url' activity with course module id '1525690'.,web,172.17.42.242,11:23,09/02/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.36,11:23,09/02/2021
s5,URL: Smoothing Language Models (Part One),URL,Course module viewed,The user with id 's5' viewed the 'url' activity with course module id '1517647'.,web,172.17.42.195,11:17,09/02/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.242,11:17,09/02/2021
s5,URL: Evaluating language models,URL,Course module viewed,The user with id 's5' viewed the 'url' activity with course module id '1517624'.,web,172.17.42.242,11:07,09/02/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.195,11:07,09/02/2021
s5,URL: N-gram language models,URL,Course module viewed,The user with id 's5' viewed the 'url' activity with course module id '1517623'.,web,172.17.42.252,10:57,09/02/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.36,10:57,09/02/2021
s5,URL: An Introduction to language models,URL,Course module viewed,The user with id 's5' viewed the 'url' activity with course module id '1517620'.,web,172.17.42.36,10:43,09/02/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.242,10:43,09/02/2021
s5,URL: Intro to the n-gram language models,URL,Course module viewed,The user with id 's5' viewed the 'url' activity with course module id '1517616'.,web,172.17.42.36,10:42,09/02/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.195,10:41,09/02/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.104,10:41,09/02/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.74,10:41,09/02/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.252,14:00,08/02/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.119,14:00,08/02/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.175,14:00,08/02/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.194,15:30,05/02/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.36,15:29,05/02/2021
s5,File: Code of Ethics for the Association of IT Professionals,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1509680'.,web,172.17.42.242,15:29,05/02/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.194,15:29,05/02/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.194,15:29,05/02/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.36,15:29,05/02/2021
s5,File: Assignment 1,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1522590'.,web,172.17.42.242,13:00,05/02/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.194,13:00,05/02/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.75,13:00,05/02/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.195,13:00,05/02/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.194,10:13,02/02/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.242,10:12,02/02/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.194,10:12,02/02/2021
s5,File: Code of Ethics for ACM Software Engineers,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1509676'.,web,172.17.42.194,10:55,01/02/2021
s5,File: Code of Ethics for the Association of IT Professionals,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1509680'.,web,172.17.42.175,10:55,01/02/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.242,10:10,01/02/2021
s5,File: CA4025 Code of Ethics for Data Scientists,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1509655'.,web,172.17.42.36,10:10,01/02/2021
s5,File: CA4025 Code of Ethics for Data Scientists,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1509655'.,web,172.17.42.36,10:10,01/02/2021
s5,File: Ethics and Data Protection File for FLOURISH component of module,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1516174'.,web,172.17.42.104,10:03,01/02/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.36,10:03,01/02/2021
s5,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's5' viewed the course with id '48726'.,web,172.17.42.175,10:03,01/02/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.194,10:03,01/02/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.75,10:03,01/02/2021
s5,URL: Link for Zoom call for week 2 FLOURISH component,URL,Course module viewed,The user with id 's5' viewed the 'url' activity with course module id '1516173'.,web,172.17.42.75,15:53,28/01/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.83,15:52,28/01/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.83,15:52,28/01/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.104,15:52,28/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt reviewed,The user with id 's5' has had their attempt with id '1219453' reviewed by the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.175,14:40,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt submitted,The user with id 's5' has submitted the attempt with id '1219453' for the quiz with course module id '1500433'.,web,172.17.42.83,14:40,27/01/2021
s5,Course: 2020/2021 CA4024 Building Complex Computational Models,System,User graded,The user with id 's5' updated the grade with id '29276116' for the user with id 's5' for the grade item with id '300683'.,web,172.17.42.83,14:40,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt summary viewed,The user with id 's5' has viewed the summary for the attempt with id '1219453' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.75,14:40,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219453' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.36,14:39,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219453' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.36,14:39,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219453' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.104,14:39,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219453' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.242,14:39,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219453' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.242,14:39,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219453' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.36,14:38,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219453' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.175,14:38,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219453' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.83,14:38,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt started,The user with id 's5' has started the attempt with id '1219453' for the quiz with course module id '1500433'.,web,172.17.42.75,14:38,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Course module viewed,The user with id 's5' viewed the 'quiz' activity with course module id '1500433'.,web,172.17.42.194,14:38,27/01/2021
s5,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's5' viewed the course with id '48726'.,web,172.17.42.194,14:38,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt reviewed,The user with id 's5' has had their attempt with id '1219441' reviewed by the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.219,14:35,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt submitted,The user with id 's5' has submitted the attempt with id '1219441' for the quiz with course module id '1500433'.,web,172.17.42.36,14:35,27/01/2021
s5,Course: 2020/2021 CA4024 Building Complex Computational Models,System,User graded,The user with id 's5' updated the grade with id '29276116' for the user with id 's5' for the grade item with id '300683'.,web,172.17.42.36,14:35,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt summary viewed,The user with id 's5' has viewed the summary for the attempt with id '1219441' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.36,14:35,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219441' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.242,14:35,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219441' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.175,14:35,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219441' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.175,14:34,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219441' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.219,14:34,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219441' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.175,14:34,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219441' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.175,14:34,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219441' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.219,14:33,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1219441' belonging to the user with id 's5' for the quiz with course module id '1500433'.,web,172.17.42.194,14:30,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Quiz attempt started,The user with id 's5' has started the attempt with id '1219441' for the quiz with course module id '1500433'.,web,172.17.42.75,14:30,27/01/2021
s5,Quiz: Quiz to Assess Knowledge of Time Series Components,Quiz,Course module viewed,The user with id 's5' viewed the 'quiz' activity with course module id '1500433'.,web,172.17.42.242,14:30,27/01/2021
s5,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's5' viewed the course with id '48726'.,web,172.17.42.242,14:30,27/01/2021
s5,Folder: Time Series 2 Recorded Lectures,Folder,Course module viewed,The user with id 's5' viewed the 'folder' activity with course module id '1494814'.,web,172.17.42.36,14:26,27/01/2021
s5,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's5' viewed the course with id '48726'.,web,172.17.42.36,14:26,27/01/2021
s5,File: CA659/ CA4024: Time Series Lecture 2,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1500436'.,web,172.17.42.219,14:26,27/01/2021
s5,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's5' viewed the course with id '48726'.,web,172.17.42.83,14:25,27/01/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.194,14:25,27/01/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.75,14:25,27/01/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.242,08:52,26/01/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.36,08:43,26/01/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.219,08:43,26/01/2021
s5,URL: Tokenisation,URL,Course module viewed,The user with id 's5' viewed the 'url' activity with course module id '1506863'.,web,172.17.42.83,08:31,26/01/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.36,08:31,26/01/2021
s5,URL: Sentence Splitting,URL,Course module viewed,The user with id 's5' viewed the 'url' activity with course module id '1507137'.,web,172.17.42.104,08:24,26/01/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.175,08:24,26/01/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.242,08:24,26/01/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.36,08:24,26/01/2021
s5,URL: Sentence Splitting,URL,Course module viewed,The user with id 's5' viewed the 'url' activity with course module id '1507137'.,web,172.17.42.175,14:40,25/01/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.242,14:40,25/01/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.83,14:40,25/01/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.194,14:40,25/01/2021
s5,File: CA4025 'Pods 3'  Course Outline,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1508277'.,web,172.17.42.75,14:11,22/01/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.104,14:11,22/01/2021
s5,Course: 2020/2021 CA337/4016 Application Domains 1,System,Course viewed,The user with id 's5' viewed the course with id '51845'.,web,172.17.42.104,14:11,22/01/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.75,14:11,22/01/2021
s5,Course: 2020/2021 CA4016 Application Domains 2,System,Course viewed,The user with id 's5' viewed the course with id '46782'.,web,172.17.42.83,14:11,22/01/2021
s5,Course: 2020/2021 CA4016 Application Domains 2,System,Course section created,The user with id 's5' created section number '20' for the course with id '46782',web,172.17.42.83,14:11,22/01/2021
s5,Course: 2020/2021 CA4016 Application Domains 2,System,Course section created,The user with id 's5' created section number '19' for the course with id '46782',web,172.17.42.83,14:11,22/01/2021
s5,Course: 2020/2021 CA4016 Application Domains 2,System,Course section created,The user with id 's5' created section number '18' for the course with id '46782',web,172.17.42.83,14:11,22/01/2021
s5,Course: 2020/2021 CA4016 Application Domains 2,System,Course section created,The user with id 's5' created section number '17' for the course with id '46782',web,172.17.42.83,14:11,22/01/2021
s5,Course: 2020/2021 CA4016 Application Domains 2,System,Course section created,The user with id 's5' created section number '16' for the course with id '46782',web,172.17.42.83,14:11,22/01/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.104,14:10,22/01/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.194,14:10,22/01/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.104,19:07,21/01/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.219,19:07,21/01/2021
s5,File: Code of Ethics for ACM Software Engineers,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1509676'.,web,172.17.42.104,20:04,20/01/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.194,20:03,20/01/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.194,20:03,20/01/2021
s5,System,System,User has logged in,The user with id 's5' has logged in.,web,172.17.42.83,20:03,20/01/2021
s5,File: CA4025 'Pods 3'  Course Outline,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1508277'.,web,172.17.42.104,15:45,20/01/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.194,15:41,20/01/2021
s5,File: CA4025 Essay Topic: Can AI police ‘Big Tech’?,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1508323'.,web,172.17.42.104,15:36,20/01/2021
s5,File: CA4025 'Pods 3'  Course Outline,File,Course module viewed,The user with id 's5' viewed the 'resource' activity with course module id '1508277'.,web,172.17.42.104,15:33,20/01/2021
s5,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's5' viewed the course with id '48916'.,web,172.17.42.104,15:31,20/01/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.194,15:31,20/01/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.219,15:30,20/01/2021
s5,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's5' viewed the course with id '47567'.,web,172.17.42.194,12:15,20/01/2021
s5,User: s5,System,Dashboard viewed,The user with id 's5' has viewed their dashboard,web,172.17.42.104,12:15,20/01/2021
s5,Quiz: Introductory Quiz,Quiz,Quiz attempt reviewed,The user with id 's5' has had their attempt with id '1215463' reviewed by the user with id 's5' for the quiz with course module id '1494809'.,web,172.17.42.219,11:52,20/01/2021
s5,Quiz: Introductory Quiz,Quiz,Quiz attempt submitted,The user with id 's5' has submitted the attempt with id '1215463' for the quiz with course module id '1494809'.,web,172.17.42.83,11:52,20/01/2021
s5,Course: 2020/2021 CA4024 Building Complex Computational Models,System,User graded,The user with id 's5' updated the grade with id '29276112' for the user with id 's5' for the grade item with id '300122'.,web,172.17.42.83,11:52,20/01/2021
s5,Quiz: Introductory Quiz,Quiz,Quiz attempt summary viewed,The user with id 's5' has viewed the summary for the attempt with id '1215463' belonging to the user with id 's5' for the quiz with course module id '1494809'.,web,172.17.42.83,11:52,20/01/2021
s5,Quiz: Introductory Quiz,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1215463' belonging to the user with id 's5' for the quiz with course module id '1494809'.,web,172.17.42.219,11:52,20/01/2021
s5,Quiz: Introductory Quiz,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1215463' belonging to the user with id 's5' for the quiz with course module id '1494809'.,web,172.17.42.83,11:52,20/01/2021
s5,Quiz: Introductory Quiz,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1215463' belonging to the user with id 's5' for the quiz with course module id '1494809'.,web,172.17.42.219,11:52,20/01/2021
s5,Quiz: Introductory Quiz,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1215463' belonging to the user with id 's5' for the quiz with course module id '1494809'.,web,172.17.42.104,11:52,20/01/2021
s5,Quiz: Introductory Quiz,Quiz,Quiz attempt viewed,The user with id 's5' has viewed the attempt with id '1215463' belonging to the user with id 's5' for the quiz with course module id '1494809'.,web,172.17.42.104,11:52,20/01/2021
